product_category_name_english,customer_state,state_weight
agro_industry_and_commerce,AL,0.005747126436781609
agro_industry_and_commerce,AP,0.005747126436781609
agro_industry_and_commerce,BA,0.017241379310344827
agro_industry_and_commerce,CE,0.011494252873563218
agro_industry_and_commerce,ES,0.011494252873563218
agro_industry_and_commerce,GO,0.028735632183908046
agro_industry_and_commerce,MG,0.08045977011494253
agro_industry_and_commerce,MS,0.017241379310344827
agro_industry_and_commerce,MT,0.011494252873563218
agro_industry_and_commerce,PA,0.011494252873563218
agro_industry_and_commerce,PB,0.005747126436781609
agro_industry_and_commerce,PE,0.028735632183908046
agro_industry_and_commerce,PI,0.017241379310344827
agro_industry_and_commerce,PR,0.06896551724137931
agro_industry_and_commerce,RJ,0.13218390804597702
agro_industry_and_commerce,RS,0.05172413793103448
agro_industry_and_commerce,SC,0.017241379310344827
agro_industry_and_commerce,SP,0.47701149425287354
air_conditioning,AL,0.00425531914893617
air_conditioning,AM,0.00425531914893617
air_conditioning,BA,0.02553191489361702
air_conditioning,CE,0.00851063829787234
air_conditioning,DF,0.01276595744680851
air_conditioning,ES,0.02553191489361702
air_conditioning,GO,0.02553191489361702
air_conditioning,MA,0.00425531914893617
air_conditioning,MG,0.07659574468085106
air_conditioning,MT,0.01276595744680851
air_conditioning,PB,0.00425531914893617
air_conditioning,PE,0.00425531914893617
air_conditioning,PI,0.01276595744680851
air_conditioning,PR,0.03829787234042553
air_conditioning,RJ,0.225531914893617
air_conditioning,RS,0.0425531914893617
air_conditioning,SC,0.00425531914893617
air_conditioning,SP,0.46808510638297873
art,AM,0.005319148936170213
art,AP,0.010638297872340425
art,BA,0.05319148936170213
art,DF,0.026595744680851064
art,ES,0.005319148936170213
art,GO,0.015957446808510637
art,MG,0.09574468085106383
art,MS,0.005319148936170213
art,MT,0.005319148936170213
art,PA,0.010638297872340425
art,PB,0.005319148936170213
art,PE,0.005319148936170213
art,PI,0.005319148936170213
art,PR,0.03723404255319149
art,RJ,0.1595744680851064
art,RN,0.005319148936170213
art,RO,0.010638297872340425
art,RS,0.0425531914893617
art,SC,0.031914893617021274
art,SP,0.4627659574468085
arts_and_craftmanship,DF,0.05
arts_and_craftmanship,MG,0.25
arts_and_craftmanship,SC,0.05
arts_and_craftmanship,SP,0.65
audio,AL,0.014792899408284023
audio,AM,0.0029585798816568047
audio,BA,0.038461538461538464
audio,CE,0.014792899408284023
audio,DF,0.047337278106508875
audio,ES,0.038461538461538464
audio,GO,0.01775147928994083
audio,MA,0.008875739644970414
audio,MG,0.09171597633136094
audio,MS,0.0029585798816568047
audio,MT,0.011834319526627219
audio,PA,0.0029585798816568047
audio,PB,0.0029585798816568047
audio,PE,0.011834319526627219
audio,PI,0.011834319526627219
audio,PR,0.047337278106508875
audio,RJ,0.15680473372781065
audio,RN,0.0029585798816568047
audio,RS,0.047337278106508875
audio,SC,0.026627218934911243
audio,SP,0.39644970414201186
audio,TO,0.0029585798816568047
auto,AC,0.0010799136069114472
auto,AL,0.005669546436285098
auto,AM,0.0010799136069114472
auto,AP,0.0008099352051835853
auto,BA,0.03860691144708423
auto,CE,0.014308855291576673
auto,DF,0.026727861771058316
auto,ES,0.021058315334773217
auto,GO,0.018898488120950324
auto,MA,0.009989200863930885
auto,MG,0.12095032397408208
auto,MS,0.0064794816414686825
auto,MT,0.012688984881209503
auto,PA,0.011069114470842332
auto,PB,0.005939524838012959
auto,PE,0.01970842332613391
auto,PI,0.007289416846652268
auto,PR,0.05399568034557235
auto,RJ,0.10475161987041037
auto,RN,0.00458963282937365
auto,RO,0.0026997840172786176
auto,RR,0.0002699784017278618
auto,RS,0.0458963282937365
auto,SC,0.0423866090712743
auto,SE,0.0051295896328293735
auto,SP,0.41414686825054
auto,TO,0.003779697624190065
baby,AC,0.001114413075780089
baby,AL,0.002600297176820208
baby,AM,0.0018573551263001485
baby,BA,0.033060921248142645
baby,CE,0.010772659732540862
baby,DF,0.0237741456166419
baby,ES,0.021173848439821695
baby,GO,0.018202080237741457
baby,MA,0.009658246656760773
baby,MG,0.12295690936106983
baby,MS,0.009658246656760773
baby,MT,0.011144130757800892
baby,PA,0.015230312035661218
baby,PB,0.004457652303120356
baby,PE,0.015230312035661218
baby,PI,0.004086181277860327
baby,PR,0.05274888558692422
baby,RJ,0.11924219910846955
baby,RN,0.0048291233283803865
baby,RO,0.0033432392273402673
baby,RR,0.0003714710252600297
baby,RS,0.06946508172362556
baby,SC,0.034546805349182766
baby,SE,0.0029717682020802376
baby,SP,0.4049034175334324
baby,TO,0.002600297176820208
bed_bath_table,AC,0.00022888532845044633
bed_bath_table,AL,0.002059967956054017
bed_bath_table,AM,0.0005722133211261158
bed_bath_table,AP,0.00022888532845044633
bed_bath_table,BA,0.02311741817349508
bed_bath_table,CE,0.007553215838864729
bed_bath_table,DF,0.017967498283360035
bed_bath_table,ES,0.021515220874341955
bed_bath_table,GO,0.020141908903639278
bed_bath_table,MA,0.0036621652552071412
bed_bath_table,MG,0.12073701075761044
bed_bath_table,MS,0.005951018539711604
bed_bath_table,MT,0.005951018539711604
bed_bath_table,PA,0.0036621652552071412
bed_bath_table,PB,0.0032043945983062485
bed_bath_table,PE,0.008583199816891738
bed_bath_table,PI,0.0024032959487296866
bed_bath_table,PR,0.042915999084458686
bed_bath_table,RJ,0.14591439688715954
bed_bath_table,RN,0.002632181277180133
bed_bath_table,RO,0.001487754634927901
bed_bath_table,RR,0.00022888532845044633
bed_bath_table,RS,0.0573357747768368
bed_bath_table,SC,0.029068436713206684
bed_bath_table,SE,0.0016021972991531242
bed_bath_table,SP,0.4703593499656672
bed_bath_table,TO,0.0009155413138017853
books_general_interest,AC,0.004132231404958678
books_general_interest,AL,0.002066115702479339
books_general_interest,AM,0.002066115702479339
books_general_interest,BA,0.028925619834710745
books_general_interest,CE,0.014462809917355372
books_general_interest,DF,0.028925619834710745
books_general_interest,ES,0.01652892561983471
books_general_interest,GO,0.024793388429752067
books_general_interest,MA,0.006198347107438017
books_general_interest,MG,0.10330578512396695
books_general_interest,MS,0.004132231404958678
books_general_interest,MT,0.002066115702479339
books_general_interest,PA,0.006198347107438017
books_general_interest,PB,0.006198347107438017
books_general_interest,PE,0.014462809917355372
books_general_interest,PI,0.002066115702479339
books_general_interest,PR,0.06818181818181818
books_general_interest,RJ,0.09710743801652892
books_general_interest,RN,0.04338842975206612
books_general_interest,RO,0.002066115702479339
books_general_interest,RS,0.05785123966942149
books_general_interest,SC,0.04132231404958678
books_general_interest,SE,0.002066115702479339
books_general_interest,SP,0.4194214876033058
books_general_interest,TO,0.002066115702479339
books_imported,BA,0.020833333333333332
books_imported,MA,0.020833333333333332
books_imported,MG,0.10416666666666667
books_imported,PA,0.020833333333333332
books_imported,PR,0.041666666666666664
books_imported,RJ,0.08333333333333333
books_imported,RS,0.041666666666666664
books_imported,SC,0.020833333333333332
books_imported,SE,0.020833333333333332
books_imported,SP,0.625
books_technical,BA,0.03968253968253968
books_technical,CE,0.011904761904761904
books_technical,DF,0.015873015873015872
books_technical,ES,0.05555555555555555
books_technical,GO,0.007936507936507936
books_technical,MA,0.011904761904761904
books_technical,MG,0.10317460317460317
books_technical,MS,0.015873015873015872
books_technical,MT,0.01984126984126984
books_technical,PA,0.007936507936507936
books_technical,PE,0.015873015873015872
books_technical,PI,0.007936507936507936
books_technical,PR,0.05952380952380952
books_technical,RJ,0.11507936507936507
books_technical,RN,0.003968253968253968
books_technical,RS,0.047619047619047616
books_technical,SC,0.031746031746031744
books_technical,SP,0.42063492063492064
books_technical,TO,0.007936507936507936
cds_dvds_musicals,MA,0.08333333333333333
cds_dvds_musicals,RJ,0.16666666666666666
cds_dvds_musicals,RS,0.25
cds_dvds_musicals,SP,0.5
christmas_supplies,AC,0.00819672131147541
christmas_supplies,BA,0.06557377049180328
christmas_supplies,CE,0.01639344262295082
christmas_supplies,DF,0.040983606557377046
christmas_supplies,ES,0.00819672131147541
christmas_supplies,GO,0.02459016393442623
christmas_supplies,MA,0.00819672131147541
christmas_supplies,MG,0.13934426229508196
christmas_supplies,MS,0.00819672131147541
christmas_supplies,MT,0.00819672131147541
christmas_supplies,PA,0.00819672131147541
christmas_supplies,PE,0.03278688524590164
christmas_supplies,PR,0.040983606557377046
christmas_supplies,RJ,0.09016393442622951
christmas_supplies,RN,0.00819672131147541
christmas_supplies,RO,0.01639344262295082
christmas_supplies,RS,0.040983606557377046
christmas_supplies,SC,0.08196721311475409
christmas_supplies,SP,0.3524590163934426
cine_photo,BA,0.04838709677419355
cine_photo,DF,0.016129032258064516
cine_photo,ES,0.016129032258064516
cine_photo,GO,0.016129032258064516
cine_photo,MA,0.016129032258064516
cine_photo,MG,0.08064516129032258
cine_photo,MT,0.016129032258064516
cine_photo,PA,0.03225806451612903
cine_photo,PE,0.016129032258064516
cine_photo,PR,0.03225806451612903
cine_photo,RJ,0.08064516129032258
cine_photo,RS,0.14516129032258066
cine_photo,SC,0.04838709677419355
cine_photo,SP,0.43548387096774194
computers,AC,0.005780346820809248
computers,AL,0.011560693641618497
computers,AM,0.005780346820809248
computers,AP,0.005780346820809248
computers,BA,0.10404624277456648
computers,CE,0.03468208092485549
computers,DF,0.03468208092485549
computers,ES,0.017341040462427744
computers,GO,0.011560693641618497
computers,MA,0.028901734104046242
computers,MG,0.10404624277456648
computers,MS,0.005780346820809248
computers,MT,0.011560693641618497
computers,PA,0.023121387283236993
computers,PB,0.023121387283236993
computers,PE,0.046242774566473986
computers,PI,0.017341040462427744
computers,PR,0.023121387283236993
computers,RJ,0.11560693641618497
computers,RO,0.011560693641618497
computers,RS,0.046242774566473986
computers,SC,0.023121387283236993
computers,SE,0.005780346820809248
computers,SP,0.2774566473988439
computers,TO,0.005780346820809248
computers_accessories,AC,0.0009534403305259812
computers_accessories,AL,0.005085015096138567
computers_accessories,AM,0.0015890672175433022
computers_accessories,AP,0.0009534403305259812
computers_accessories,BA,0.03337041156840934
computers_accessories,CE,0.012235817575083427
computers_accessories,DF,0.020181153662799937
computers_accessories,ES,0.02161131415858891
computers_accessories,GO,0.01668520578420467
computers_accessories,MA,0.009375496583505482
computers_accessories,MG,0.13316383283012873
computers_accessories,MS,0.008422056252979501
computers_accessories,MT,0.006674082313681869
computers_accessories,PA,0.012394724296837757
computers_accessories,PB,0.006356268870173209
computers_accessories,PE,0.01589067217543302
computers_accessories,PI,0.0055617352614015575
computers_accessories,PR,0.05053233751787701
computers_accessories,RJ,0.1252184967424122
computers_accessories,RN,0.003972668043858255
computers_accessories,RO,0.0027014142698236136
computers_accessories,RR,0.0006356268870173208
computers_accessories,RS,0.059272207214365165
computers_accessories,SC,0.040521214047354204
computers_accessories,SE,0.005085015096138567
computers_accessories,SP,0.3986969648816145
computers_accessories,TO,0.002860320991577944
consoles_games,AC,0.001002004008016032
consoles_games,AL,0.0070140280561122245
consoles_games,AM,0.002004008016032064
consoles_games,AP,0.001002004008016032
consoles_games,BA,0.031062124248496994
consoles_games,CE,0.01503006012024048
consoles_games,DF,0.026052104208416832
consoles_games,ES,0.01903807615230461
consoles_games,GO,0.021042084168336674
consoles_games,MA,0.006012024048096192
consoles_games,MG,0.11623246492985972
consoles_games,MS,0.006012024048096192
consoles_games,MT,0.009018036072144289
consoles_games,PA,0.014028056112224449
consoles_games,PB,0.0070140280561122245
consoles_games,PE,0.01903807615230461
consoles_games,PI,0.006012024048096192
consoles_games,PR,0.036072144288577156
consoles_games,RJ,0.12224448897795591
consoles_games,RN,0.006012024048096192
consoles_games,RO,0.001002004008016032
consoles_games,RS,0.05511022044088176
consoles_games,SC,0.033066132264529056
consoles_games,SE,0.00501002004008016
consoles_games,SP,0.4318637274549098
consoles_games,TO,0.003006012024048096
construction_tools_construction,AL,0.00141643059490085
construction_tools_construction,BA,0.0339943342776204
construction_tools_construction,CE,0.012747875354107648
construction_tools_construction,DF,0.014164305949008499
construction_tools_construction,ES,0.014164305949008499
construction_tools_construction,GO,0.009915014164305949
construction_tools_construction,MA,0.00141643059490085
construction_tools_construction,MG,0.12889518413597734
construction_tools_construction,MS,0.0113314447592068
construction_tools_construction,MT,0.009915014164305949
construction_tools_construction,PA,0.0028328611898017
construction_tools_construction,PB,0.00141643059490085
construction_tools_construction,PE,0.012747875354107648
construction_tools_construction,PR,0.06232294617563739
construction_tools_construction,RJ,0.13739376770538245
construction_tools_construction,RN,0.0084985835694051
construction_tools_construction,RO,0.0056657223796034
construction_tools_construction,RS,0.046742209631728045
construction_tools_construction,SC,0.029745042492917848
construction_tools_construction,SP,0.4546742209631728
construction_tools_lights,BA,0.02252252252252252
construction_tools_lights,CE,0.0045045045045045045
construction_tools_lights,DF,0.018018018018018018
construction_tools_lights,ES,0.02252252252252252
construction_tools_lights,GO,0.02252252252252252
construction_tools_lights,MA,0.0045045045045045045
construction_tools_lights,MG,0.14864864864864866
construction_tools_lights,MS,0.02252252252252252
construction_tools_lights,MT,0.009009009009009009
construction_tools_lights,PA,0.0045045045045045045
construction_tools_lights,PE,0.009009009009009009
construction_tools_lights,PI,0.0045045045045045045
construction_tools_lights,PR,0.05855855855855856
construction_tools_lights,RJ,0.07207207207207207
construction_tools_lights,RS,0.06306306306306306
construction_tools_lights,SC,0.04054054054054054
construction_tools_lights,SE,0.0045045045045045045
construction_tools_lights,SP,0.46396396396396394
construction_tools_lights,TO,0.0045045045045045045
construction_tools_safety,BA,0.040268456375838924
construction_tools_safety,CE,0.026845637583892617
construction_tools_safety,DF,0.020134228187919462
construction_tools_safety,GO,0.03355704697986577
construction_tools_safety,MG,0.14093959731543623
construction_tools_safety,MS,0.013422818791946308
construction_tools_safety,MT,0.020134228187919462
construction_tools_safety,PB,0.020134228187919462
construction_tools_safety,PE,0.020134228187919462
construction_tools_safety,PR,0.087248322147651
construction_tools_safety,RJ,0.09395973154362416
construction_tools_safety,RN,0.006711409395973154
construction_tools_safety,RO,0.006711409395973154
construction_tools_safety,RS,0.03355704697986577
construction_tools_safety,SC,0.08053691275167785
construction_tools_safety,SE,0.006711409395973154
construction_tools_safety,SP,0.348993288590604
cool_stuff,AC,0.0002880184331797235
cool_stuff,AL,0.0037442396313364054
cool_stuff,AM,0.001152073732718894
cool_stuff,AP,0.000576036866359447
cool_stuff,BA,0.03773041474654378
cool_stuff,CE,0.012672811059907835
cool_stuff,DF,0.021601382488479263
cool_stuff,ES,0.018145161290322582
cool_stuff,GO,0.02304147465437788
cool_stuff,MA,0.009216589861751152
cool_stuff,MG,0.12125576036866359
cool_stuff,MS,0.006336405529953917
cool_stuff,MT,0.01238479262672811
cool_stuff,PA,0.012960829493087557
cool_stuff,PB,0.006048387096774193
cool_stuff,PE,0.020161290322580645
cool_stuff,PI,0.00576036866359447
cool_stuff,PR,0.05673963133640553
cool_stuff,RJ,0.1359447004608295
cool_stuff,RN,0.00576036866359447
cool_stuff,RO,0.0034562211981566822
cool_stuff,RR,0.000576036866359447
cool_stuff,RS,0.0699884792626728
cool_stuff,SC,0.04205069124423963
cool_stuff,SE,0.004896313364055299
cool_stuff,SP,0.3629032258064516
cool_stuff,TO,0.004608294930875576
costruction_tools_garden,AM,0.0056179775280898875
costruction_tools_garden,BA,0.03932584269662921
costruction_tools_garden,CE,0.033707865168539325
costruction_tools_garden,DF,0.028089887640449437
costruction_tools_garden,ES,0.011235955056179775
costruction_tools_garden,GO,0.028089887640449437
costruction_tools_garden,MG,0.09550561797752809
costruction_tools_garden,MS,0.011235955056179775
costruction_tools_garden,PA,0.0056179775280898875
costruction_tools_garden,PB,0.0056179775280898875
costruction_tools_garden,PE,0.033707865168539325
costruction_tools_garden,PI,0.02247191011235955
costruction_tools_garden,PR,0.028089887640449437
costruction_tools_garden,RJ,0.15168539325842698
costruction_tools_garden,RN,0.016853932584269662
costruction_tools_garden,RO,0.011235955056179775
costruction_tools_garden,RS,0.033707865168539325
costruction_tools_garden,SC,0.02247191011235955
costruction_tools_garden,SP,0.4157303370786517
costruction_tools_tools,BA,0.0425531914893617
costruction_tools_tools,CE,0.010638297872340425
costruction_tools_tools,ES,0.0425531914893617
costruction_tools_tools,GO,0.05319148936170213
costruction_tools_tools,MG,0.1702127659574468
costruction_tools_tools,MT,0.010638297872340425
costruction_tools_tools,PA,0.010638297872340425
costruction_tools_tools,PB,0.010638297872340425
costruction_tools_tools,PE,0.010638297872340425
costruction_tools_tools,PR,0.07446808510638298
costruction_tools_tools,RJ,0.09574468085106383
costruction_tools_tools,RS,0.0851063829787234
costruction_tools_tools,SC,0.05319148936170213
costruction_tools_tools,SP,0.32978723404255317
diapers_and_hygiene,CE,0.041666666666666664
diapers_and_hygiene,MG,0.041666666666666664
diapers_and_hygiene,PB,0.041666666666666664
diapers_and_hygiene,PR,0.08333333333333333
diapers_and_hygiene,RJ,0.08333333333333333
diapers_and_hygiene,SP,0.7083333333333334
drinks,AL,0.003745318352059925
drinks,AM,0.003745318352059925
drinks,BA,0.018726591760299626
drinks,CE,0.00749063670411985
drinks,DF,0.018726591760299626
drinks,ES,0.011235955056179775
drinks,GO,0.0149812734082397
drinks,MG,0.06741573033707865
drinks,MS,0.0149812734082397
drinks,MT,0.003745318352059925
drinks,PA,0.003745318352059925
drinks,PI,0.003745318352059925
drinks,PR,0.033707865168539325
drinks,RJ,0.149812734082397
drinks,RS,0.03745318352059925
drinks,SC,0.052434456928838954
drinks,SP,0.5543071161048689
dvds_blu_ray,AL,0.018518518518518517
dvds_blu_ray,DF,0.05555555555555555
dvds_blu_ray,GO,0.018518518518518517
dvds_blu_ray,MG,0.07407407407407407
dvds_blu_ray,MS,0.05555555555555555
dvds_blu_ray,PE,0.037037037037037035
dvds_blu_ray,PI,0.018518518518518517
dvds_blu_ray,PR,0.037037037037037035
dvds_blu_ray,RJ,0.2037037037037037
dvds_blu_ray,RN,0.018518518518518517
dvds_blu_ray,RO,0.018518518518518517
dvds_blu_ray,RS,0.07407407407407407
dvds_blu_ray,SC,0.037037037037037035
dvds_blu_ray,SP,0.3333333333333333
electronics,AC,0.0016233766233766235
electronics,AL,0.00487012987012987
electronics,AM,0.0016233766233766235
electronics,AP,0.0012175324675324675
electronics,BA,0.03814935064935065
electronics,CE,0.016233766233766232
electronics,DF,0.019886363636363636
electronics,ES,0.028003246753246752
electronics,GO,0.012987012987012988
electronics,MA,0.005275974025974026
electronics,MG,0.10146103896103896
electronics,MS,0.007711038961038961
electronics,MT,0.008116883116883116
electronics,PA,0.010957792207792208
electronics,PB,0.005275974025974026
electronics,PE,0.013798701298701298
electronics,PI,0.008522727272727272
electronics,PR,0.06655844155844155
electronics,RJ,0.15584415584415584
electronics,RN,0.00487012987012987
electronics,RO,0.002435064935064935
electronics,RR,0.0008116883116883117
electronics,RS,0.06209415584415585
electronics,SC,0.045048701298701296
electronics,SE,0.00487012987012987
electronics,SP,0.3693181818181818
electronics,TO,0.002435064935064935
fashio_female_clothing,BA,0.02857142857142857
fashio_female_clothing,DF,0.02857142857142857
fashio_female_clothing,ES,0.02857142857142857
fashio_female_clothing,GO,0.05714285714285714
fashio_female_clothing,MG,0.2
fashio_female_clothing,MT,0.02857142857142857
fashio_female_clothing,PB,0.02857142857142857
fashio_female_clothing,PR,0.05714285714285714
fashio_female_clothing,RJ,0.02857142857142857
fashio_female_clothing,SC,0.02857142857142857
fashio_female_clothing,SP,0.4857142857142857
fashion_bags_accessories,AC,0.0005896226415094339
fashion_bags_accessories,AL,0.0023584905660377358
fashion_bags_accessories,AM,0.0005896226415094339
fashion_bags_accessories,BA,0.03891509433962264
fashion_bags_accessories,CE,0.01474056603773585
fashion_bags_accessories,DF,0.022995283018867923
fashion_bags_accessories,ES,0.02358490566037736
fashion_bags_accessories,GO,0.02535377358490566
fashion_bags_accessories,MA,0.01179245283018868
fashion_bags_accessories,MG,0.1320754716981132
fashion_bags_accessories,MS,0.008254716981132075
fashion_bags_accessories,MT,0.007075471698113208
fashion_bags_accessories,PA,0.017099056603773585
fashion_bags_accessories,PB,0.00589622641509434
fashion_bags_accessories,PE,0.015919811320754717
fashion_bags_accessories,PI,0.0023584905660377358
fashion_bags_accessories,PR,0.057193396226415096
fashion_bags_accessories,RJ,0.1008254716981132
fashion_bags_accessories,RN,0.004127358490566038
fashion_bags_accessories,RO,0.003537735849056604
fashion_bags_accessories,RS,0.04186320754716981
fashion_bags_accessories,SC,0.03891509433962264
fashion_bags_accessories,SE,0.0047169811320754715
fashion_bags_accessories,SP,0.41627358490566035
fashion_bags_accessories,TO,0.00294811320754717
fashion_childrens_clothes,BA,0.14285714285714285
fashion_childrens_clothes,RJ,0.14285714285714285
fashion_childrens_clothes,SC,0.14285714285714285
fashion_childrens_clothes,SP,0.5714285714285714
fashion_male_clothing,BA,0.06
fashion_male_clothing,CE,0.01
fashion_male_clothing,ES,0.03
fashion_male_clothing,GO,0.03
fashion_male_clothing,MA,0.01
fashion_male_clothing,MG,0.13
fashion_male_clothing,MT,0.01
fashion_male_clothing,PA,0.02
fashion_male_clothing,PR,0.1
fashion_male_clothing,RJ,0.1
fashion_male_clothing,RS,0.06
fashion_male_clothing,SC,0.02
fashion_male_clothing,SP,0.42
fashion_shoes,AC,0.008849557522123894
fashion_shoes,AL,0.01327433628318584
fashion_shoes,BA,0.030973451327433628
fashion_shoes,CE,0.008849557522123894
fashion_shoes,DF,0.030973451327433628
fashion_shoes,ES,0.022123893805309734
fashion_shoes,GO,0.02654867256637168
fashion_shoes,MA,0.004424778761061947
fashion_shoes,MG,0.17699115044247787
fashion_shoes,MS,0.017699115044247787
fashion_shoes,MT,0.01327433628318584
fashion_shoes,PA,0.017699115044247787
fashion_shoes,PB,0.004424778761061947
fashion_shoes,PE,0.030973451327433628
fashion_shoes,PI,0.004424778761061947
fashion_shoes,PR,0.07079646017699115
fashion_shoes,RJ,0.08849557522123894
fashion_shoes,RN,0.004424778761061947
fashion_shoes,RO,0.004424778761061947
fashion_shoes,RS,0.04424778761061947
fashion_shoes,SC,0.022123893805309734
fashion_shoes,SP,0.3495575221238938
fashion_shoes,TO,0.004424778761061947
fashion_sport,BA,0.041666666666666664
fashion_sport,DF,0.041666666666666664
fashion_sport,MA,0.041666666666666664
fashion_sport,MG,0.08333333333333333
fashion_sport,PA,0.041666666666666664
fashion_sport,PR,0.041666666666666664
fashion_sport,RJ,0.08333333333333333
fashion_sport,RS,0.041666666666666664
fashion_sport,SC,0.125
fashion_sport,SP,0.4583333333333333
fashion_underwear_beach,BA,0.043859649122807015
fashion_underwear_beach,DF,0.017543859649122806
fashion_underwear_beach,ES,0.008771929824561403
fashion_underwear_beach,GO,0.043859649122807015
fashion_underwear_beach,MG,0.10526315789473684
fashion_underwear_beach,MS,0.02631578947368421
fashion_underwear_beach,PA,0.02631578947368421
fashion_underwear_beach,PE,0.017543859649122806
fashion_underwear_beach,PI,0.008771929824561403
fashion_underwear_beach,PR,0.043859649122807015
fashion_underwear_beach,RJ,0.12280701754385964
fashion_underwear_beach,RS,0.02631578947368421
fashion_underwear_beach,SC,0.06140350877192982
fashion_underwear_beach,SP,0.4473684210526316
fixed_telephony,AL,0.014492753623188406
fixed_telephony,AM,0.004830917874396135
fixed_telephony,AP,0.00966183574879227
fixed_telephony,BA,0.03864734299516908
fixed_telephony,CE,0.014492753623188406
fixed_telephony,DF,0.00966183574879227
fixed_telephony,ES,0.028985507246376812
fixed_telephony,GO,0.024154589371980676
fixed_telephony,MA,0.004830917874396135
fixed_telephony,MG,0.0821256038647343
fixed_telephony,MS,0.004830917874396135
fixed_telephony,PA,0.004830917874396135
fixed_telephony,PB,0.01932367149758454
fixed_telephony,PE,0.014492753623188406
fixed_telephony,PI,0.00966183574879227
fixed_telephony,PR,0.028985507246376812
fixed_telephony,RJ,0.11594202898550725
fixed_telephony,RS,0.08695652173913043
fixed_telephony,SC,0.024154589371980676
fixed_telephony,SE,0.004830917874396135
fixed_telephony,SP,0.4444444444444444
fixed_telephony,TO,0.00966183574879227
flowers,ES,0.06896551724137931
flowers,GO,0.034482758620689655
flowers,MG,0.13793103448275862
flowers,MS,0.034482758620689655
flowers,PE,0.034482758620689655
flowers,RJ,0.2413793103448276
flowers,RS,0.10344827586206896
flowers,SP,0.3448275862068966
food,AL,0.002364066193853428
food,AM,0.002364066193853428
food,BA,0.028368794326241134
food,CE,0.01182033096926714
food,DF,0.016548463356973995
food,ES,0.028368794326241134
food,GO,0.014184397163120567
food,MG,0.08037825059101655
food,MS,0.009456264775413711
food,MT,0.01182033096926714
food,PB,0.004728132387706856
food,PE,0.014184397163120567
food,PI,0.002364066193853428
food,PR,0.054373522458628844
food,RJ,0.08983451536643026
food,RN,0.004728132387706856
food,RO,0.002364066193853428
food,RS,0.018912529550827423
food,SC,0.03309692671394799
food,SE,0.002364066193853428
food,SP,0.5673758865248227
food_drink,AL,0.004761904761904762
food_drink,BA,0.023809523809523808
food_drink,CE,0.014285714285714285
food_drink,DF,0.014285714285714285
food_drink,ES,0.02857142857142857
food_drink,MA,0.009523809523809525
food_drink,MG,0.09047619047619047
food_drink,MS,0.004761904761904762
food_drink,PA,0.004761904761904762
food_drink,PE,0.023809523809523808
food_drink,PI,0.004761904761904762
food_drink,PR,0.05714285714285714
food_drink,RJ,0.18571428571428572
food_drink,RN,0.01904761904761905
food_drink,RS,0.01904761904761905
food_drink,SC,0.014285714285714285
food_drink,SE,0.004761904761904762
food_drink,SP,0.47619047619047616
